GeneSymbol,GeneA,GeneB,A,B,AllA
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:967,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:107405|entrez gene/locuslink:CD63,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:6558,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:112447|entrez gene/locuslink:SLC12A2,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:53,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:106569|entrez gene/locuslink:ACP2,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:79572,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:122719|entrez gene/locuslink:ATP13A3,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:6653,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:112536|entrez gene/locuslink:SORL1,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:81035,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:123353|entrez gene/locuslink:COLEC12,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:4669,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:110750|entrez gene/locuslink:NAGLU,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:9019,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:114486|entrez gene/locuslink:MPZL1|entrez gene/locuslink:RP1-313L4.1,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:965,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:107403|entrez gene/locuslink:CD58|entrez gene/locuslink:RP5-1086K13.2,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:5361,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:111375|entrez gene/locuslink:PLXNA1,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:5738,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:111710|entrez gene/locuslink:PTGFRN,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:3688,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:109894|entrez gene/locuslink:ITGB1|entrez gene/locuslink:RP11-479G22.2,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
LGALS9,entrez gene/locuslink:3965,entrez gene/locuslink:80381,biogrid:110156|entrez gene/locuslink:LGALS9,biogrid:123260|entrez gene/locuslink:CD276|entrez gene/locuslink:PSEC0249,entrez gene/locuslink:HUAT(gene name synonym)|entrez gene/locuslink:LGALS9A(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:64127,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:58484,entrez gene/locuslink:64127,biogrid:121814|entrez gene/locuslink:NLRC4|entrez gene/locuslink:UNQ6189/PRO20215,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:AIFEC(gene name synonym)|entrez gene/locuslink:CARD12(gene name synonym)|entrez gene/locuslink:CLAN(gene name synonym)|entrez gene/locuslink:CLAN1(gene name synonym)|entrez gene/locuslink:CLANA(gene name synonym)|entrez gene/locuslink:CLANB(gene name synonym)|entrez gene/locuslink:CLANC(gene name synonym)|entrez gene/locuslink:CLAND(gene name synonym)|entrez gene/locuslink:CLR2.1(gene name synonym)|entrez gene/locuslink:FCAS4(gene name synonym)|entrez gene/locuslink:IPAF(gene name synonym)
NOD2,entrez gene/locuslink:834,entrez gene/locuslink:64127,biogrid:107284|entrez gene/locuslink:CASP1,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:ICE(gene name synonym)|entrez gene/locuslink:IL1BC(gene name synonym)|entrez gene/locuslink:P45(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:8767,entrez gene/locuslink:64127,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:8767,entrez gene/locuslink:64127,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:CARD3(gene name synonym)|entrez gene/locuslink:CARDIAK(gene name synonym)|entrez gene/locuslink:CCK(gene name synonym)|entrez gene/locuslink:GIG30(gene name synonym)|entrez gene/locuslink:RICK(gene name synonym)|entrez gene/locuslink:RIP2(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:58484,entrez gene/locuslink:64127,biogrid:121814|entrez gene/locuslink:NLRC4|entrez gene/locuslink:UNQ6189/PRO20215,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:AIFEC(gene name synonym)|entrez gene/locuslink:CARD12(gene name synonym)|entrez gene/locuslink:CLAN(gene name synonym)|entrez gene/locuslink:CLAN1(gene name synonym)|entrez gene/locuslink:CLANA(gene name synonym)|entrez gene/locuslink:CLANB(gene name synonym)|entrez gene/locuslink:CLANC(gene name synonym)|entrez gene/locuslink:CLAND(gene name synonym)|entrez gene/locuslink:CLR2.1(gene name synonym)|entrez gene/locuslink:FCAS4(gene name synonym)|entrez gene/locuslink:IPAF(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:100506742,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:125680|entrez gene/locuslink:CASP12|entrez gene/locuslink:UNQ9415,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:5987,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:111919|entrez gene/locuslink:TRIM27|entrez gene/locuslink:DAAP-182E11.3,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:5987,entrez gene/locuslink:64127,biogrid:111919|entrez gene/locuslink:TRIM27|entrez gene/locuslink:DAAP-182E11.3,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:RFP(gene name synonym)|entrez gene/locuslink:RNF76(gene name synonym)
NOD2,entrez gene/locuslink:9618,entrez gene/locuslink:64127,biogrid:114979|entrez gene/locuslink:TRAF4,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:CART1(gene name synonym)|entrez gene/locuslink:MLN62(gene name synonym)|entrez gene/locuslink:RNF83(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:8767,biogrid:122077|entrez gene/locuslink:NOD2,"biogrid:114300|entrez gene/locuslink:RIPK2|entrez gene/locuslink:""WUGSC:H_RG437L15.1""",entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:9618,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:114979|entrez gene/locuslink:TRAF4,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:331,entrez gene/locuslink:64127,biogrid:106828|entrez gene/locuslink:XIAP|entrez gene/locuslink:RP1-315G1.5,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:API3(gene name synonym)|entrez gene/locuslink:BIRC4(gene name synonym)|entrez gene/locuslink:IAP-3(gene name synonym)|entrez gene/locuslink:ILP1(gene name synonym)|entrez gene/locuslink:MIHA(gene name synonym)|entrez gene/locuslink:XLP2(gene name synonym)|entrez gene/locuslink:hIAP-3(gene name synonym)|entrez gene/locuslink:hIAP3(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:6885,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:6885,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:8878,entrez gene/locuslink:64127,biogrid:114397|entrez gene/locuslink:SQSTM1,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:A170(gene name synonym)|entrez gene/locuslink:OSIL(gene name synonym)|entrez gene/locuslink:PDB3(gene name synonym)|entrez gene/locuslink:ZIP3(gene name synonym)|entrez gene/locuslink:p60(gene name synonym)|entrez gene/locuslink:p62(gene name synonym)|entrez gene/locuslink:p62B(gene name synonym)
NOD2,entrez gene/locuslink:7189,entrez gene/locuslink:64127,biogrid:113041|entrez gene/locuslink:TRAF6,biogrid:122077|entrez gene/locuslink:NOD2,"entrez gene/locuslink:""MGC:3310""(gene name synonym)|entrez gene/locuslink:RNF85(gene name synonym)"
NOD2,entrez gene/locuslink:6885,entrez gene/locuslink:64127,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:MEKK7(gene name synonym)|entrez gene/locuslink:TAK1(gene name synonym)|entrez gene/locuslink:TGF1a(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:6885,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:6885,entrez gene/locuslink:64127,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:MEKK7(gene name synonym)|entrez gene/locuslink:TAK1(gene name synonym)|entrez gene/locuslink:TGF1a(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:6885,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:112748|entrez gene/locuslink:MAP3K7|entrez gene/locuslink:RP1-154G14.1,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:55054,entrez gene/locuslink:64127,biogrid:120375|entrez gene/locuslink:ATG16L1|entrez gene/locuslink:hCG_1817841,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:APG16L(gene name synonym)|entrez gene/locuslink:ATG16A(gene name synonym)|entrez gene/locuslink:ATG16L(gene name synonym)|entrez gene/locuslink:IBD10(gene name synonym)|entrez gene/locuslink:WDR30(gene name synonym)
NOD2,entrez gene/locuslink:10910,entrez gene/locuslink:64127,biogrid:116115|entrez gene/locuslink:SUGT1|entrez gene/locuslink:RP11-93H24.2,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:SGT1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:7316,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:113164|entrez gene/locuslink:UBC,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:55054,entrez gene/locuslink:64127,biogrid:120375|entrez gene/locuslink:ATG16L1|entrez gene/locuslink:hCG_1817841,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:APG16L(gene name synonym)|entrez gene/locuslink:ATG16A(gene name synonym)|entrez gene/locuslink:ATG16L(gene name synonym)|entrez gene/locuslink:IBD10(gene name synonym)|entrez gene/locuslink:WDR30(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:55054,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:120375|entrez gene/locuslink:ATG16L1|entrez gene/locuslink:hCG_1817841,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:10392,entrez gene/locuslink:64127,biogrid:115664|entrez gene/locuslink:NOD1,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:CARD4(gene name synonym)|entrez gene/locuslink:CLR7.1(gene name synonym)|entrez gene/locuslink:NLRC1(gene name synonym)
NOD2,entrez gene/locuslink:64127,entrez gene/locuslink:10392,biogrid:122077|entrez gene/locuslink:NOD2,biogrid:115664|entrez gene/locuslink:NOD1,entrez gene/locuslink:ACUG(gene name synonym)|entrez gene/locuslink:BLAU(gene name synonym)|entrez gene/locuslink:CARD15(gene name synonym)|entrez gene/locuslink:CD(gene name synonym)|entrez gene/locuslink:CLR16.3(gene name synonym)|entrez gene/locuslink:IBD1(gene name synonym)|entrez gene/locuslink:NLRC2(gene name synonym)|entrez gene/locuslink:NOD2B(gene name synonym)|entrez gene/locuslink:PSORAS1(gene name synonym)
NOD2,entrez gene/locuslink:345611,entrez gene/locuslink:64127,biogrid:131358|entrez gene/locuslink:IRGM,biogrid:122077|entrez gene/locuslink:NOD2,entrez gene/locuslink:IFI1(gene name synonym)|entrez gene/locuslink:IRGM1(gene name synonym)|entrez gene/locuslink:LRG-47(gene name synonym)|entrez gene/locuslink:LRG47(gene name synonym)
